id,created_at,username,lang,text
818245631382851585,2017-01-08 23:58:55,sashashantelvip,en,The term 'Your Mum' was the cause of many a beat down! Let's be honest 😂 new video up on my… https://t.co/ug5Lxm321t
818245629063426049,2017-01-08 23:58:54,stevekennedyuk,en,@GavinRoss_92 @TrainspotLive sneaked a photo too https://t.co/inY924kLGN
818245628333432833,2017-01-08 23:58:54,JakeMaskall,en,Really looking forward to #livetweeting during #theroyals tonight theroyalsone #kingcyrus… https://t.co/KqeJlLVvDy
818245614957985794,2017-01-08 23:58:51,BoopFashionista,en,"And Ruth Negga is queen 🙌🏻

Flawless in custom @LouisVuitton at #goldenglobes red carpet! https://t.co/DOZyoTebZX"
818245603541024768,2017-01-08 23:58:48,hebbiedodds,en,Nearly 700 firms have been fined total of £1.4m for paying staff below the minimum wage. Not enough I say. Naming &amp; shaming certainly helps!
818245589150273536,2017-01-08 23:58:45,TheAlma_N1,en,"Upload katiepiosik 😍🍻 @thealma_n1 

PARTY AND TABLE BOOKINGS

Looking for an impressive… https://t.co/iQdERz7YQO"
818245588923850753,2017-01-08 23:58:45,MaxRTucker,en,"@Undetermined_US Victims of their own propaganda, perhaps. My work is only covered in Russian media when it is critical of Ukraine."
818245588760297472,2017-01-08 23:58:45,sknthla,en,@bharatpolicy I have already studied Sanskrit writing (though I'm not very good). So I know the script. Want to be conversational.
818245582632456192,2017-01-08 23:58:43,Abrxu,en,@Saltaax relax
818245562076168192,2017-01-08 23:58:38,Tessa_Gray6891,en,THIS THIS https://t.co/cSMHpBpP5F
818245550097174529,2017-01-08 23:58:36,benedict_eyes,en,"JOHN, STOP!!
MY BABY. WHAT A TREMENDOUSLY SAD BEAUTY!!  #SherlockReacts https://t.co/sEZyrTRhhz"
818245534469226502,2017-01-08 23:58:32,Abrxu,en,Guess i just havent put enough time into respawn...
818245529977098240,2017-01-08 23:58:31,kemangz,en,"During the regular season, this would be where I go to sleep, pray to the football gods &amp; hope my ESPN notifications showed a W in the am."
818245521664016384,2017-01-08 23:58:29,sunick51,en,"@Anti__UKIP @mpblackman @Titanic_Britain Bet you don't know what projection means. If you did,love, you'd know what you were doing dear"
818245489762111488,2017-01-08 23:58:21,flpati_,und,@cesc4official https://t.co/4BtHl4s1sW
818245474054443011,2017-01-08 23:58:17,Kerry91,en,@WhatSayYouPod tonight was THE BEST night! https://t.co/tkzYqZrtB8
818245472766791681,2017-01-08 23:58:17,allanholloway,en,"@EltelLondon @MSmithsonPB @Labour4PR Yes, I can't see a Con-UKIP pact working too well though conservatives have effectively disappeared"
818245467486244864,2017-01-08 23:58:16,huguinhobatista,en,And he did it again Me and him 😂🐶#fitnessmotivation #fitnessjourney #fitnessgoal #londonfitness… https://t.co/AKo7BryuBu
818245448741908480,2017-01-08 23:58:11,Adam_SR,en,@MeltingSwans where would you even buy wet look gel from these days? https://t.co/YB63dCWjX0
818245436758691844,2017-01-08 23:58:09,morqon,en,@asyndetic yours for £1.49 (may have in-app payments) https://t.co/fAhQ9tG7Ed
818245428051316742,2017-01-08 23:58:06,LaurenMustill,en,Hands down most gorgeous dress Ruth negga..and most handsome companion https://t.co/pD86V7qK00
818245423441780756,2017-01-08 23:58:05,sknthla,en,@bharatpolicy Thank you!
818245396011094016,2017-01-08 23:57:59,sarahlah,en,who is maintaining the demand for sparkling water? Why is it still on shelves? I don't know one decent person who drinks it.
818245394761207808,2017-01-08 23:57:59,mr3bears,en,@NWPRuralCrime top use of police resources and time. i just wish as much effort was put in whenever poaching is reported in 4 mile bridge
818245385529556993,2017-01-08 23:57:56,15QB_Sneak,en,@ukpackers is Davante an anagram of advantage?
818245364021075969,2017-01-08 23:57:51,Abrxu,und,@Saltaax ggs
818245316814237696,2017-01-08 23:57:40,ranigill7,und,"@Pinkysmile24 
#gm https://t.co/whS7QUiOK1"
818245316663214083,2017-01-08 23:57:40,sknthla,en,@janeygak I'm long India for tech! I think in 20 years it'll be much more developed &amp; you have to lean languages when you're young
818245315929264128,2017-01-08 23:57:40,jtofashion,en,Yes yes yes https://t.co/dQaSHctSIG
818245315543371780,2017-01-08 23:57:40,charjanee,en,Note to self: 2017 i will be the real me and not fake my personality to keep the fakes happy 😇
818245308824121344,2017-01-08 23:57:38,sunick51,en,@Anti__UKIP @Laughoutloud9b @Titanic_Britain Projection again. Love
818245307658076162,2017-01-08 23:57:38,Matanmiii,en,@Lola__josh Goodluck dear.. Happy New Year !
818245302717124608,2017-01-08 23:57:37,PaulRidd,en,"Slightly flummoxed by THE BALLAD OF NARAYAMA's odd mix of elemental violence, crude sex comedy and high sentimentality."
818245300523503616,2017-01-08 23:57:36,Clayton1422,en,"The Brothers Grimsby
3 Stars (surprisingly). SBC's best work since Borat but still not at that level. Good enough a… https://t.co/QwNJlMxCav"
818245282823544832,2017-01-08 23:57:32,jasminerose47,en,"This year I only want to be around the people that love me, not the people that pretend they do."
818245242054905859,2017-01-08 23:57:22,plassedinparis,en,"Under the Bridge hospitality package.. Hollins doing the raffle...asked if there were any Posh fans there, about 15… https://t.co/cZwwambW3Z"
818245221037314049,2017-01-08 23:57:17,MutheSquirrel,en,@sunbeaminie @LiteralSalt Heeey there &lt;3 ... I like a girl that wears glasses I can see my own face in~ *winks at self*
818245208576065536,2017-01-08 23:57:14,BrettnService00,en,"Add me x @ London, United Kingdom https://t.co/nrsn9eax7G"
818245207481262082,2017-01-08 23:57:14,SIMY_SIMSIM,en,@freakystyley96 @lilycollins tomorrow but no. I'm watching it. All the way!
818245199096844290,2017-01-08 23:57:12,LindaRobson58,und,@JJ_Welshy @MarieBB276 @andrea_mclean @janem @theannediamond @loosewomen @missgemcollins
818245189353541632,2017-01-08 23:57:10,anasyx,en,"Oh hi @hughlaurie, nice to see you in my screen. Long time."
818245185423495168,2017-01-08 23:57:09,sunick51,en,"@Titanic_Britain Not very bright. No argument, just abuse"
818245178150518784,2017-01-08 23:57:07,Cazzley,en,Want some nice fitness clothes so I can feel good working out and not have to wear the same green leggings I've had for years 🙈
818245172551000064,2017-01-08 23:57:06,corrphotography,en,Photo me flowers 🌸🌹🌺 #photome #corrphotography #selfportrait #portraitphotographer… https://t.co/NAcfTK7dCm
818245162006695936,2017-01-08 23:57:03,ranigill7,und,@manisingh2010 @pradeepdgupta1 @ghanshyam2710 @AjazBari2 @AgrwalGanesh https://t.co/kKNQlHgr9M
818245139810451458,2017-01-08 23:56:58,_hayze,en,"""Wish we could keep achieving wonders, see the vision of the world through the eyes of Stevie Wonder"" 🌍💞 beautiful lyrics @TWISTAgmg"
818245135834157056,2017-01-08 23:56:57,SIMY_SIMSIM,en,@freakystyley96 @lilycollins I saw her on the red carpet and I saw my soul leave me!!!! It's 11:56pm need to sleep so I can get to uni...
818245134169075712,2017-01-08 23:56:56,musicUwant2hear,en,#nowplaying FRANKIE GOES TO HOLLYWOOD - Relax.This week in 1984 the BBC announced a TV/radio ban.The song still made No.1! @TheHollyJohnson
818245119342215169,2017-01-08 23:56:53,KeithZamora_BDU,en,"Singers #ElvisPresley, #DavidBowie, #ShirleyBassey, &amp; #RKelly were all born on Jan 8th.. IF you were too?; then we suggest you try #karaoke!"
818245075788566528,2017-01-08 23:56:42,m1geo,en,@flo_0_ @PD0ZRY @DL5BQ @danielezompi_it just updated the dashboard for #GB7KH and it looks excellent! Well done all! Really like it! :-)
818245071569096706,2017-01-08 23:56:41,LindaRobson58,en,@CarolFo89327222 @seaniequigley94 @GainsBathSpa love our family times there
818245053403561986,2017-01-08 23:56:37,sunick51,en,@Anti__UKIP @mpblackman @Titanic_Britain Transference.Dear. Does your carer leave you alone with twitter? Chuck
818245051029553152,2017-01-08 23:56:37,corrphotography,en,Photo me flowers 🌸🌹🌺 #photome #corrphotography #selfportrait #portraitphotographer… https://t.co/NAcfTJPCKO
818245035078615040,2017-01-08 23:56:33,MrWOS,en,@Iromg @talkSPORT @KarlTurnerMP And trust us Karl banning people ain't the answer
818244980963557376,2017-01-08 23:56:20,panos_christofi,en,This is the #view from the very #top of my road. You can #clearly see the #Seaford #Head… https://t.co/kERliD0FAe
818244978224795648,2017-01-08 23:56:19,daniel_ley,en,@ThatsDoubleA we got out haha
818244975167242241,2017-01-08 23:56:18,alex_jrobertson,en,Good news everyone! I booked my #T2trainspotting tickets for opening night at @ODEONCinemas Southampton! Literally cannot wait for Jan 27th
818244972336087040,2017-01-08 23:56:18,JackBernstein55,und,@MarkJKim_ @MichaelJMandell https://t.co/PaupsZAvtc
818244971023265794,2017-01-08 23:56:18,HIamrache,en,Going extra mile to make guest feel welcomed home #premierinn #chocolate #feelbrilliant #ShareKindness 👨‍👩‍👧‍👦💜🌛 #KX https://t.co/Dg2K82GwSx
818244944158658561,2017-01-08 23:56:11,BCbench,tl,Buying season miharayasuhiro #LondonFashionWeek @ Barbican Centre https://t.co/9A1jarP8VE
818244939570171904,2017-01-08 23:56:10,allanholloway,en,@EltelLondon @MSmithsonPB @Labour4PR Thanks.
818244935493320704,2017-01-08 23:56:09,wxste_yrself,en,top ramen
818244934608310274,2017-01-08 23:56:09,saveEarlsCourt,en,@MichaelRogerz You are welcome 😀
818244925422796802,2017-01-08 23:56:07,LindaRobson58,en,@seaniequigley94 @loosewomen thanks Sean 3 days this week
818244921337450499,2017-01-08 23:56:06,YesZebra,und,Cooooobbbbb #Touchdown #NFLPlayoffs #GoPackGo
818244906548396032,2017-01-08 23:56:02,godinthis,en,"@HangBlaa A Harley St specialist put me on an exclusion diet - lamb, peaches, pears for 10 days. First additions potatoes &amp; oil! @AodhBC"
818244891746693121,2017-01-08 23:55:59,WesleyMka,en,"People are so ungrateful, it's so pathetic!!!"
818244869135171585,2017-01-08 23:55:53,Cazzley,en,Instagram is bad for the soul 💀
818244839548583936,2017-01-08 23:55:46,annie_berriman,en,@sabinadegaston @theresa_may @lgw_planewrong @UK_CAA @NATS @A6FVC @transportgovuk Relentless noise since 6am and then 03.00am flight noise!!
818244817939468288,2017-01-08 23:55:41,AndieBarometer,en,Is it *STILL* CLOUDY? I hadn't noticed.
818244806392561664,2017-01-08 23:55:38,AliyeCornish,en,@ExposingBF they are running an outraged story tonight about Diane Abbott claiming that some Brexiteers are racists. It's HILARIOUS.
818244803246850048,2017-01-08 23:55:38,noshaldeb,en,"I'm at @Grosvenor_House, A JW Marriott Hotel in London, Gt Lon https://t.co/QgdsIWhJII"
818244797387407364,2017-01-08 23:55:36,LindaRobson58,en,@JJ_Welshy @loosewomen yep Tuesday Wednesday and Friday
818244771105882112,2017-01-08 23:55:30,giupignato,pt,so mais 5 minutos :))))
818244764218732546,2017-01-08 23:55:28,allanholloway,en,"@EltelLondon @MSmithsonPB @Labour4PR If you count 1880 as ""not for some time now"" - yes."
818244755360481285,2017-01-08 23:55:26,sunick51,en,@Anti__UKIP @mpblackman @Titanic_Britain Projection. Duck
818244747848482820,2017-01-08 23:55:24,NebsTheman,en,"With the #london #undergroundstrike this is all I can think 

https://t.co/oUmA41dHUK"
818244736754548740,2017-01-08 23:55:22,Conne11,en,@TLRailUK cheers geezers
818244707088220160,2017-01-08 23:55:15,Cazzley,en,Sleepy thoughts. Why is it we long for things we don't have and hate the things we do 😂
818244686854946817,2017-01-08 23:55:10,MutheSquirrel,en,@Communism_Kills I don't hear you denying that it rains because you're Jewish though... *suspicious*
818244670421659648,2017-01-08 23:55:06,MillbankCasting,en,"Tomorrow preview screening of Manchester by the Sea.
To see @MillbankCasting @CooperSearle nominee @CaseyAffleck1 https://t.co/uCVCP8Jd1m"
818244666638368768,2017-01-08 23:55:05,jtofashion,en,@Gdossou history of art
818244649408233472,2017-01-08 23:55:01,NKrystal,en,@ChantayyJayy Propa taking this on myself sis. Who wants to be ill from exhaustion tho. Ima check up on you mid Jan &lt;333
818244646899945474,2017-01-08 23:55:00,ranigill7,und,@jsharmaa1775 @manisingh2010 @sagheer_usmani @GhunowaVijay @channijjar @DrAsisAcharya @AjazBari2 @ansarizahid20… https://t.co/nplt7mOnMz
818244646878973952,2017-01-08 23:55:00,LindaRobson58,en,@seaniequigley94 @GainsBathSpa a much needed break after @wycombeswan @louiespence @BobbyDavro1 @KukeLelly @benstockbiz @caraboardman love
818244626624679937,2017-01-08 23:54:55,jtofashion,en,More pics on https://t.co/BlXkLr9oFi ✨✨ https://t.co/3wY8wFARa4
818244625626492928,2017-01-08 23:54:55,_jaclee,en,"can i move here, please https://t.co/RbFcQnYJtI"
818244622648573952,2017-01-08 23:54:54,SadderDre,en,Im ya mans right? @Hvmza_ https://t.co/1NmyLbZTET
818244601324642304,2017-01-08 23:54:49,damawa42,en,@BlueInkRevenge Hobble from home to the physio. But yes then will have to (actually) work from home!
818244586149703681,2017-01-08 23:54:46,hebbiedodds,en,"APPGs are welcomed by MPs, especially those who want all-expensives paid holiday to exotic locations. Now which MPs would go on these trips?"
818244582966226945,2017-01-08 23:54:45,HannahxPearson,und,https://t.co/Iafzk6tgmj
818244572639850496,2017-01-08 23:54:43,anasyx,en,"Damn you Gillian, I wasn't really interested in the GG until now. Hate youuuu"
818244571826098177,2017-01-08 23:54:42,joftius,en,"@SGTROCKUSMC82 @Fabrizio_tl @benshapiro also, it's leftists who think healthcare should be a right, not the ""Russia!😫"" moderate/liberals"
818244563827625984,2017-01-08 23:54:40,sunick51,en,@Anti__UKIP @Laughoutloud9b @Titanic_Britain Oh chuck. I don't value your https://t.co/obYXHvEwNb
818244562502250496,2017-01-08 23:54:40,allanholloway,en,@EltelLondon @MSmithsonPB @Labour4PR in 2015 is if they had insisted on a pact as a precondition for forming the Coalition.
818244536006832129,2017-01-08 23:54:34,davidlynch333,pl,"@TelegraphNews ""Bookie him Dano""......"
818244531942490112,2017-01-08 23:54:33,TubeTamer,en,@gracechloe thanks 🙏🏻 for the love! We appreciate it but for now remain iOS only..
818244510333419520,2017-01-08 23:54:28,HIamrache,en,Going extra mile to make guest feel welcomed home #premierinn #chocolate #feelbrilliant #ShareKindness 👨‍👩‍👧‍👦💜 #KX https://t.co/Grmq85zUex
818244500896284672,2017-01-08 23:54:25,Clayton1422,en,"2001: a space odyssey 
3 Stars. A classic for sure and great effects for the era. I enjoyed it but didn't love it.… https://t.co/OZxfIrDuYu"
818244493522694146,2017-01-08 23:54:24,MentalHealthM,en,I just don't get these accounts that follow thousands of @twitter accounts. How can you accurately follow more than a handful? @ExplorerJust
818244485918392320,2017-01-08 23:54:22,FaithBreads,en,I miss her so much. She's probably one of my closest friends and def miss all of our high school memories. https://t.co/wqmnVbUk0L
818244484789981185,2017-01-08 23:54:22,TheNorth_N1,en,"Upload @terriannrice_1d 😍🍻❤️ #UKBloggers #WorldBloggers
#LondonBlogger… https://t.co/JBtXOrg9J3"
818244482030325764,2017-01-08 23:54:21,jamiajackson08,en,"When the chat is popping and people asking bare questions about who's dating who, it's best to start reading through the notifications 😎😎"
818244465563406339,2017-01-08 23:54:17,joshbythesea,en,@Finamoray precisely
818244451915231234,2017-01-08 23:54:14,danpooleactor,en,@SamanthaMesagno @RealKateDavies assume you'd like it quick then Sam?! ;-)
818244444319318016,2017-01-08 23:54:12,HelloAshleyR,en,@kevinddaly @LadyJHOLLIDAY @BwayColorPurple so jeal.
818244441089736704,2017-01-08 23:54:11,GeriCarr,en,@MsSophieSch thought that was the LIR car!
818244428716449792,2017-01-08 23:54:08,sunick51,en,@Anti__UKIP @mpblackman @Titanic_Britain I claim a reward for identifying Anna Soubry. Love
818244419560280066,2017-01-08 23:54:06,Robstradamus_,en,@michaelbrian__ Best player in the NFC*
818244403563270145,2017-01-08 23:54:02,polskaleski,en,"Hamlet part 3/3 #hamlet #monologue #shakespeare #actors #actorslife @ London, United Kingdom https://t.co/rJyMwXP6eJ"
818244390120460291,2017-01-08 23:53:59,_rosieglow,en,Clean bedsheets &amp; pjs day makes me so happy 💕💕 #easilypleased https://t.co/DryuaNfYUI
818244382822453249,2017-01-08 23:53:57,CPFCMitch_,pt,Super Flamo🇫🇷 https://t.co/RCTJFzKAhx
818244377776623620,2017-01-08 23:53:56,polskaleski,en,"Hamlet part 2/3 #hamlet #monologue #shakespeare #actors #actorslife @ London, United Kingdom https://t.co/A9nmXLzgDA"
818244365504184321,2017-01-08 23:53:53,MrLix,en,@nickgoff79 too early
818244358105366530,2017-01-08 23:53:51,allanholloway,en,@EltelLondon @MSmithsonPB @Labour4PR - in each case the Liberals - though the only way the Liberals might have remained viable
818244352539557888,2017-01-08 23:53:50,sknthla,en,Taking a leaf out of Zuck's book &amp; setting myself a 2017 challenge.Plan to spend 1 hour per day &amp; am already a passive speaker of Sinhalese.
818244351415422976,2017-01-08 23:53:50,KeithZamora_BDU,en,The singers #ElvisPresley #DavidBowie #ShirleyBassey &amp; #RKelly were all born on Jan 8th.. IF you were too; then we suggest you try #karaoke
818244334491435011,2017-01-08 23:53:46,monosatellites,en,"Moody, shadows, #beachwear #monorailsandsatellites #resortwear #dresses #coverups 💥💕#westsussex… https://t.co/kV0B6YMMDT"
818244301876559872,2017-01-08 23:53:38,polskaleski,en,"Hamlet part 1/3. #actors #actorslife #hamlet #monologue #shakespeare @ London, United Kingdom https://t.co/Np3sbdPTPT"
818244285418061824,2017-01-08 23:53:34,thebasiemillers,en,This is us snuggling up to the funk last night. A nice little glimpse across the band. Thanks… https://t.co/BOpeQ6NYnC
818244283866185728,2017-01-08 23:53:34,demongib,en,"#Repost londonschoolofphotography with @repostapp
・・・
Our first #weekendworkshops went extremely… https://t.co/81udOWvIaR"
818244275091685377,2017-01-08 23:53:32,alex_jrobertson,en,"@MayLlynOng Better than last week, but Series 4 seems to be a bit of a disappointment 🙁 Hopefully it'll mean an amazing finale next week 😀"
818244273787310081,2017-01-08 23:53:31,sunick51,en,"@Laughoutloud9b @Anti__UKIP @Titanic_Britain No, it's Anna Soubry"
818244265021206530,2017-01-08 23:53:29,Dorsetposh,en,@sophsjonesy shoulder massage?
818244256221503489,2017-01-08 23:53:27,_hayze,en,"""Wish we could keep achieving wonders, see the vision of the world through the eyes of Stevie Wonder"" 🌎💞 beautiful lyrics"
818244248797609989,2017-01-08 23:53:25,MrVicks,en,Oh lol https://t.co/zjVUQuzebg
818244202899394560,2017-01-08 23:53:14,allanholloway,en,@EltelLondon @MSmithsonPB @Labour4PR Other electoral pacts such as 1931 and 1951 only served to damage the smaller party in the long run
818244198348496896,2017-01-08 23:53:13,musicUwant2hear,en,#nowplaying CLIFF RICHARD - Carrie. @SirCliffNews This week in 1967 Cliff announced he'd retire to teach religious education in schools
818244187749580801,2017-01-08 23:53:11,jackpower22,en,The power of positive drinking
818244185400758273,2017-01-08 23:53:10,ranigill7,in,@jsharmaa1775 gm jitendra g https://t.co/mnwv5Vi7q2
818244182066233344,2017-01-08 23:53:09,TubeTamer,en,"A reminder for the #TubeStrike that journey times affected, but we'll help with Overground and other alternatives! Good luck out there.."
818244176710090754,2017-01-08 23:53:08,MutheSquirrel,en,"@thelateempire The Japanese don't think so, but if some white middleclass shit says it her opinion matters more. Cos she's white."
818244174524858372,2017-01-08 23:53:08,LindaRobson58,en,@JJ_Welshy @MarieBB276 @andrea_mclean @janem @theannediamond @loosewomen yep lovely panel @missgemcollins and @ilove_samfaires
818244167377752064,2017-01-08 23:53:06,BassCabMan,en,@oldunderground @BBCBreaking @BBCTomEdwards Tom can't rock the TFL/Uber boat. More than he's job's worth!
818244166748618752,2017-01-08 23:53:06,MrVicks,en,@_cornbreads in what?
818244140563628033,2017-01-08 23:53:00,sunick51,en,@Anti__UKIP @mpblackman @Titanic_Britain Oh love. You are Anna Soubry aren't you? Are you going to cry?Chuck
818244107881607174,2017-01-08 23:52:52,UberTenebra,en,"@OnlyOneT I'm ten times more productive when I work from home. No distractions, I work at the speed of light"
818244101372080133,2017-01-08 23:52:50,BoopFashionista,en,"I need a cape dress please!

Mandy Moore in black on the #goldenglobes red carpet. https://t.co/8XzBC85fsR"
818244074486530049,2017-01-08 23:52:44,ryandohrn,en,Do your predictions match up to theirs? https://t.co/TEAP2K7PQd
818244072049676289,2017-01-08 23:52:43,sknthla,en,Breaking Twitter break to ask an important question (&amp; I know I have a lot of Indian followers):what's the best way to start learning Hindi?
818244023559327744,2017-01-08 23:52:32,MrLix,en,@captainnotaclue of course. usually an element of the Def backs fucking up too. seen some of those mongs try to catch instead of batting it
818243998473134081,2017-01-08 23:52:26,ranigill7,und,@manisingh2010 https://t.co/mqgZvnWDGn
818243983855890433,2017-01-08 23:52:22,panos_christofi,en,"#Lovely #Sky #earlier @ Seaford, East Sussex https://t.co/cd8KGMQ8Tx"
818243978973810688,2017-01-08 23:52:21,unolando,en,Lesbians in a carriage popsicleseg ezzzzy84 #amandasbigbirthday @ Cahoots London https://t.co/i1mkfeokCu
818243967611535360,2017-01-08 23:52:18,MrVicks,en,Lips so chapped tho
818243958476312577,2017-01-08 23:52:16,Dudaktan_Kalbee,und,https://t.co/HvtVpl6zmh via @youtube
818243956840525824,2017-01-08 23:52:16,daiz11,en,@MARKLIFE_ that it was him so it's good enough for me
818243945356554240,2017-01-08 23:52:13,allanholloway,en,@EltelLondon @MSmithsonPB @Labour4PR brought about the Liberals destruction as a potential governing party.
818243936049303553,2017-01-08 23:52:11,Dorsetposh,en,"@TheSunFootball showing premiership teams at home to lower league teams, the champions league, semis at wembley, etc etc"
818243929204256768,2017-01-08 23:52:09,miranda_stracey,en,Be brilliantly curious - happy birthday to the greatest mind of our time. https://t.co/gxD3mUvQmY
818243927803383812,2017-01-08 23:52:09,jamiajackson08,en,Wtf sat here comfortably watching legally blonde and it cuts out... I don't need this
818243910485020672,2017-01-08 23:52:05,SRBeresford,en,I've seen the future and it's one of dismal fanaticism https://t.co/mi9QCqP2kC
818243904931766272,2017-01-08 23:52:03,BillyLeed,en,I have goosebumps in every crevice on my body!! #Sherlock
818243895725211649,2017-01-08 23:52:01,luci_guijarro,en,Lovely mini stay at #theroyalautomobileclub #epsom #alanandlucia #luckyme @ The Royal Automobile… https://t.co/xX6O5Y64Jm
818243894941024260,2017-01-08 23:52:01,daiz11,en,"@MARKLIFE_ well they both only appeared when he tweeted them on new accounts, the stems are unfindable online &amp; he made a tweet alluding"
818243891489030147,2017-01-08 23:52:00,blobrana,en,"The Git-Git (L6) #meteorite fell in Plateau, Nigeria, on the 9th January, 1947.
https://t.co/a5YssRHtvS"
818243876322418688,2017-01-08 23:51:57,CalvinMaxKoroma,en,"🙋🏾🙋🏾🙌🏾 #Comedy
・・・
🤓🤓🤓🤓🤓🤓🤓🤓🤓🤓🤓😜
・・・
(Caption): Wink Wink. 🙄😃😁😂
・・・
Music credentials: Mr Eazi- Leg Over https://t.co/TDSeSv3D01"
818243864561668096,2017-01-08 23:51:54,Robstradamus_,en,Playoff Eli https://t.co/g1J3YkQdi4
818243840402399233,2017-01-08 23:51:48,joftius,en,@SGTROCKUSMC82 @Fabrizio_tl @benshapiro they're a central part of the ethical argument why healthcare should be a right
818243839819415553,2017-01-08 23:51:48,blobrana,en,"The Phum Sambo (H4) #meteorite fell in Kampong Cham, Cambodia, on the 9th January, 1933.
https://t.co/3XM1HqlyL2 (PDF)"
818243820647251970,2017-01-08 23:51:43,ranigill7,und,@sagheer_usmani @DrAsisAcharya @Rajiv53005455 @subhrachak89 @kawalpeet @kauserseema @MehekF @divpn @rekhagirish2… https://t.co/ShOU3B5O7l
818243819854561281,2017-01-08 23:51:43,LindaRobson58,en,@magso5 @GainsBathSpa pricey but worth it beautiful we love it
818243811889577984,2017-01-08 23:51:41,allanholloway,en,"@EltelLondon @MSmithsonPB @Labour4PR but in the longer term, by establishing Labour as a parliamentary force,"
818243804587237376,2017-01-08 23:51:39,blobrana,en,"The Castrovillari (Stone) #meteorite fell in Calabria, Italy, on the 9th January, 1583.
https://t.co/vKX8vDxuGr"
818243773134176257,2017-01-08 23:51:32,sunick51,en,@Titanic_Britain Not very bright. Has no arguments. Very repetitive. Got to be Anna Soubry
818243766884728836,2017-01-08 23:51:30,davemc_exile,en,What the hell where @packers trying to do then punt saves the TD
818243755727880194,2017-01-08 23:51:28,blobrana,en,"X-ray Nova Muscae 1991 or GU Muscae was discovered on January 9, 1991.
https://t.co/ib6pgIH2qW"
818243742536765442,2017-01-08 23:51:25,YesZebra,en,"@charmidge5 Really want to, but it's difficult to commit to this early"
818243741555236865,2017-01-08 23:51:24,joftius,en,"@SGTROCKUSMC82 @Fabrizio_tl @benshapiro people who can't get care they need for no fault of their own are not a ""moving target"""
818243733913210880,2017-01-08 23:51:23,queerboudica,en,@rhysjharding I might be going! Come
818243724220231680,2017-01-08 23:51:20,blobrana,en,"Thomas Henderson published his results on the distance to Alpha Centauri in 1839
https://t.co/1JDHFdHoPg"
818243695225012224,2017-01-08 23:51:13,MFELiebe,en,No man needs a vacation so much as the man who has just had one ~… https://t.co/dr09H37JNW
818243693580849152,2017-01-08 23:51:13,hebbiedodds,en,There are more than 550 all-party parliamentary groups (APPGs). They are funded by third parties (lobbyists perhaps?) - £5.4m in 2015.
818243675717304320,2017-01-08 23:51:09,blobrana,en,"Cressida, an inner satellite of Uranus, was discovered by Voyager 2 on 9 January 1986
https://t.co/NwVFecy3uc"
818243675390177280,2017-01-08 23:51:09,_kieransheehan,en,@MitchleeBurt il actually kick off 😂
818243674685501440,2017-01-08 23:51:08,Clayton1422,en,"2001: a space odyssey
3 Stars. Can see why it's a classic especially as it predates even Star Wars. Don't understan… https://t.co/NwQ3j5Q4DO"
818243662857572362,2017-01-08 23:51:06,AcademicBlondie,en,"Person: ""Yeah Abraham Lincoln wasn't THAT great.""
Me: ....
Police officer: ""So she jumped in front of the tube?"""
818243644201308160,2017-01-08 23:51:01,blobrana,en,"The Ashen Light of Venus was first sighted by Giovanni Battista Riccioli on January 9, 1643
https://t.co/NXj8u9JT2e"
818243640933908480,2017-01-08 23:51:00,Conne11,en,@TLRailUK is the City Thameslink station open tomorrow?
818243630737616897,2017-01-08 23:50:58,benedict_eyes,en,It was FUN. IT WAS FUN??? HOW WAS ANYTHING OF IT FUN??? MY EMOTIONS WERE NOT FUN. #SherlockReacts https://t.co/olYUXQTswq
818243629944885250,2017-01-08 23:50:58,ranigill7,und,"@Pinkysmile24 
@YasmeenSaleem15 https://t.co/wtJvCj2hRG"
818243627050733568,2017-01-08 23:50:57,sofiaajx,en,@IDontFunction welcome to the world
818243611838087168,2017-01-08 23:50:53,LindaRobson58,en,And got @loosewomen  Wednesday and Friday lovely ladies and great guests
818243611544420352,2017-01-08 23:50:53,blobrana,en,"NGC 2191 was discovered by John Herschel on the 9th January 1837.
https://t.co/ripeCePP9L"
818243604053454851,2017-01-08 23:50:52,SAiiiyyy,und,🎶 https://t.co/auMywc7uUg
818243575313993728,2017-01-08 23:50:45,blobrana,en,"NGC 2188 was discovered by John Herschel on the 9th January 1836.
https://t.co/VRxmsQyik8"
818243540492886019,2017-01-08 23:50:36,blobrana,en,"NGC 2061 was discovered by John Herschel on the 9th January 1836.
https://t.co/UaXJ5zU5sm"
818243533350043648,2017-01-08 23:50:35,zwergimix,en,Damn straight 😌#confidence #dontcare #i #life #london #positivevibes #lovemyself #instagood… https://t.co/CstEHKPIRs
818243527066996737,2017-01-08 23:50:33,sunick51,en,@Anti__UKIP @Laughoutloud9b @Titanic_Britain Love.Chuck. Duck
818243521412993024,2017-01-08 23:50:32,Savage_Steven83,en,@mmiaaaa__  this bit always makes me laugh 😂 https://t.co/bA6lubE3sw
818243500579950593,2017-01-08 23:50:27,blobrana,en,"Steven W. Squyres (born January 9, 1956) is the James A. Weeks Professor of Physical Sciences at Cornell University.
https://t.co/SVqUEmQLWJ"
818243456703299584,2017-01-08 23:50:16,Joe_Citrone,en,Sheffield Wednesday deserve to lose for giving their goalkeeper the no2 jersey.
